Year,T2M,RH2M,PRECTOTCORR,District_Name,NDVI,Yield,Temp_Anomaly,Rain_Anomaly,Humidity_Anomaly,Climate_Anomaly_Score,Previous_Year_Yield,Rolling_Temp_Avg,Rolling_Rainfall_Avg,District_Encoded
2018,25.914164383561644,50.490931506849314,1037.5,hardoi,0.4200436221977406,3.096978288351314,0.09195982621577059,79.32592082616179,-2.563540988888988,3.4487600233663764,2.984998901964837,26.24400264490855,883.1466666666666,29
2019,25.39813698630137,55.840849315068496,914.18,hardoi,0.3871831562447591,3.084993512522797,-0.4240675710445032,-43.99407917383826,2.7863768193301937,3.6503851821130793,3.096978288351314,25.90434703196347,905.7866666666667,29
2020,25.11489071038251,53.72612021857923,795.88,hardoi,0.3788252774186392,3.335508317118488,-0.7073138469633626,-162.2940791738382,0.6716477228409303,3.001902361542675,3.084993512522797,25.475730693415176,915.8533333333335,29
2021,25.42046575342465,53.47495890410959,878.85,hardoi,0.415027469025786,3.5864395720327225,-0.40173880392122285,-79.32407917383819,0.42048640837128914,1.615466004030894,3.335508317118488,25.31116448336951,862.9700000000001,29
2022,25.670164383561644,56.23402739726027,1050.11,hardoi,0.4304786200304973,3.178487747730157,-0.15204017378422918,91.93592082616169,3.1795549015219677,4.250954283567814,3.5864395720327225,25.401840282456266,908.2800000000001,29
2023,25.472739726027395,54.749232876712334,843.11,hardoi,0.4317965051210896,3.5530568447115973,-0.3494648313184783,-115.0640791738382,1.6947603809740315,3.1948660040308914,3.178487747730157,25.52112328767123,924.0233333333334,29
2024,25.677486338797813,54.4311475409836,908.71,hardoi,0.3912677841376363,2.205000705101872,-0.14471821854806066,-49.46407917383817,1.3766750452452996,2.016034055531742,3.5530568447115973,25.606796816128952,933.9766666666668,29
2016,26.72724043715847,41.30267759562842,733.47,hathras,0.3444265265721066,2.790000585445817,0.9050358798125977,-224.70407917383818,-11.751794900109886,14.903871571660865,3.1270043642426324,26.481729807620333,647.55,30
2017,26.80142465753425,39.85238356164384,476.75,hathras,0.3011863627767683,3.075003632137149,0.9792201001883747,-481.4240791738382,-13.202088934094462,18.995549826021218,2.790000585445817,26.588294757591637,590.6166666666667,30
2018,26.07939726027397,46.49961643835616,793.85,hathras,0.427839846684669,2.9109938908568203,0.2571927029280978,-164.3240791738382,-6.554856057382139,8.455289552048619,3.075003632137149,26.536020784988896,668.0233333333333,30
2019,25.97084931506849,49.12778082191781,617.45,hathras,0.3472524162054019,2.778999520910504,0.14864475772261798,-340.72407917383816,-3.9266916738204927,7.482577223281492,2.9109938908568203,26.283890410958904,629.35,30
2020,25.9636612021858,45.96516393442623,499.53,hathras,0.3930287666969596,3.030998379658482,0.14145664483992704,-458.64407917383824,-7.089308561312073,11.817205997890383,2.778999520910504,26.004635925842752,636.9433333333334,30
2021,25.47986301369863,52.082273972602735,872.91,hathras,0.3671396401850536,3.361000982488586,-0.3423415436472439,-85.26407917383824,-0.9721985231355674,2.167180858521194,3.030998379658482,25.804791176984306,663.2966666666666,30
2022,26.02172602739726,52.461726027397255,738.38,hathras,0.4104088549451105,3.585998698763825,0.19952147005138698,-219.7940791738382,-0.5927464683410477,2.9902087301308167,3.361000982488586,25.821750081093896,703.6066666666666,30
2023,25.59575342465753,51.74282191780822,705.5,hathras,0.4156264432993356,3.898999078596943,-0.22645113268834294,-252.6740791738382,-1.3116505779300809,4.0648425023568056,3.585998698763825,25.69911415525114,772.2633333333333,30
2024,25.8074043715847,52.326912568306014,884.86,hathras,0.3933433578464702,2.336998076314316,-0.014800185761174589,-73.3140791738382,-0.7275599274322886,1.4755009049318453,3.898999078596943,25.80829460787983,776.2466666666668,30
2016,27.13950819672131,45.66177595628415,765.5,jalaun,0.3389950426668581,2.8161635932831977,1.3173036393754352,-192.6740791738382,-7.39269653945415,10.636740970567967,3.074430902706053,26.926014372333256,733.14,31
2017,27.707780821917808,41.06550684931507,500.25,jalaun,0.3013621194820392,1.6855536915986966,1.8855762645719345,-457.9240791738382,-11.988965646423232,18.453782702733548,2.8161635932831977,27.18660318886144,655.51,31
2018,26.90117808219178,47.19898630136986,932.8,jalaun,0.3878102980118717,3.1567713708630656,1.0789735248459067,-25.374079173838254,-5.855486194368446,7.1882005109527345,1.6855536915986966,27.2494890336103,732.85,31
2019,26.066876712328767,54.82827397260274,892.72,jalaun,0.3152701815556671,2.795401033757332,0.24467215498289363,-65.45407917383818,1.7738014768644348,2.6730144235857103,3.1567713708630656,26.89194520547945,775.2566666666667,31
2020,26.079016393442625,51.64898907103825,708.05,jalaun,0.353311231716505,3.1958468603713865,0.25681183609675173,-250.12407917383825,-1.4054834247000514,4.163536052535186,2.795401033757332,26.349023729321058,844.5233333333332,31
2021,26.188,52.57630136986301,958.08,jalaun,0.3564626753157415,3.360087012228175,0.3657954426541252,-0.09407917383816766,-0.4781711258752921,0.844907360267799,3.1958468603713865,26.1112977019238,852.9499999999999,31
2022,26.24394520547945,55.15093150684932,959.08,jalaun,0.3946562518656502,3.211716171617162,0.42174064813357504,0.9059208261618323,2.0964590111110155,2.527258867506209,3.360087012228175,26.170320532974028,875.07,31
2023,26.133342465753422,53.351835616438365,768.77,jalaun,0.3813823448193234,2.9795661657455605,0.31113790840754874,-189.40407917383823,0.2973631207000622,2.5025418208459933,3.211716171617162,26.18842922374429,895.3100000000001,31
2024,26.25049180327869,54.88699453551912,961.44,jalaun,0.3917458182980276,1.3295020145044318,0.42828724593281464,3.265920826161846,1.8325220397808195,2.2934684939752525,2.9795661657455605,26.209259824837186,896.43,31
2016,26.682322404371583,53.76281420765027,1089.95,jaunpur,0.3930262644815182,2.683002006578267,0.8601178470257089,131.77592082616184,0.7083417119119702,2.8862187671992974,2.384001464606301,26.923421476158396,884.315,32
2017,27.05167123287672,51.0826301369863,770.73,jaunpur,0.3693877761834631,2.647002081535259,1.2294666755308477,-187.4440791738382,-1.9718423587519993,5.075749826021228,2.683002006578267,26.966171395064503,846.4533333333333,32
2018,26.93750684931507,49.206657534246574,838.65,jaunpur,0.3674897450526109,2.859000509943906,1.115302291969197,-119.52407917383823,-3.8478149614917285,6.158358045199308,2.647002081535259,26.89050016218779,899.7766666666666,32
2019,26.36668493150685,56.70446575342466,1089.74,jaunpur,0.3660599188692337,2.721001966978602,0.544480374160976,131.5659208261618,3.6499932576863543,5.510132840108948,2.859000509943906,26.78528767123288,899.7066666666666,32
2020,25.127404371584696,62.924890710382506,1033.53,jaunpur,0.3731703524465948,2.85299994236422,-0.6948001857611779,75.35592082616176,9.870418214644204,11.318777608666998,2.721001966978602,26.14386538413554,987.3066666666667,32
2021,25.84490410958904,57.22698630136986,1001.42,jaunpur,0.4149982267438311,3.1832890911389207,0.022699552243167886,43.24592082616175,4.17251380563156,4.627672566136345,2.85299994236422,25.779664470893533,1041.5633333333333,32
2022,26.27558904109589,56.38013698630137,876.37,jaunpur,0.3907219628785719,3.1129991019372496,0.4533844837500176,-81.8040791738382,3.325664490563071,4.597089766051471,3.1832890911389207,25.749299174089874,970.4399999999999,32
2023,26.48054794520548,54.51712328767123,808.39,jaunpur,0.4315839111963399,2.8619980918114027,0.6583433878596061,-149.78407917383822,1.46265079193293,3.6188349715309185,3.1129991019372496,26.20034703196347,895.3933333333333,32
2024,26.62598360655738,54.9646174863388,846.37,jaunpur,0.4128807663899104,1.9360022917711093,0.8037790492115064,-111.8040791738382,1.9101449906005001,3.8319648315503887,2.8619980918114027,26.46070686428625,843.71,32
2016,26.84142076502732,46.87308743169399,822.39,jhansi,0.3284226914105352,2.080985010327008,1.0192162076814455,-135.78407917383822,-6.1813850640443135,8.558442063464142,2.073676077547127,26.47892956059585,850.24,33
2017,27.361780821917804,41.88432876712329,542.29,jhansi,0.3089195044273398,1.896062882995258,1.5395762645719309,-415.88407917383824,-11.17014372861501,16.86856078492532,2.080985010327008,26.773213314369837,747.59,33
2018,26.71126027397261,47.25643835616438,912.16,jhansi,0.3543923148786124,2.721690208283457,0.8890557166267357,-46.01407917383824,-5.798034139573922,7.14723064793904,1.896062882995258,26.97148728697258,758.9466666666666,33
2019,25.956657534246578,54.23835616438356,824.62,jhansi,0.3317343705707173,2.4779107742671185,0.1344529769007039,-133.5540791738382,1.183883668645258,2.6538774372843443,2.721690208283457,26.676566210045664,759.6899999999999,33
2020,26.0853825136612,50.97191256830602,651.29,jhansi,0.3510634175345319,2.698650811478632,0.26317795631532803,-306.88407917383824,-2.0825599274322855,5.414578675485997,2.4779107742671185,26.251100107293464,796.0233333333332,33
2021,26.28687671232877,51.52112328767123,861.17,jhansi,0.3461126634650113,3.128604395850604,0.46467215498289605,-97.00407917383825,-1.5333492080670723,2.968062154788351,2.698650811478632,26.10963892007885,779.0266666666666,33
2022,26.140958904109592,54.84293150684932,983.01,jhansi,0.4251718351249347,2.7838376331755192,0.3187543467637184,24.835920826161782,1.7884590111110157,2.355572566136352,3.128604395850604,26.171072710033187,831.8233333333333,33
2023,25.69008219178082,55.2389589041096,892.72,jhansi,0.4058344548427178,1.5346059562927032,-0.13212236556505275,-65.45407917383818,2.184486408371299,2.9711495656747338,2.7838376331755192,26.03930593607306,912.3000000000001,33
2024,25.934890710382515,56.41655737704918,1070.03,jhansi,0.3819794758594811,1.184314560076357,0.1126861530366412,111.85592082616176,3.362084881310878,4.593330242609136,1.5346059562927032,25.921977268757644,981.92,33
2016,26.84153005464481,44.17398907103825,743.4399999999999,kannauj,0.3912713123611202,3.4888262505563272,1.0193254972989365,-214.73407917383827,-8.880483424700053,12.047149713737372,3.346788771332873,26.728080095815557,671.185,34
2017,26.80021917808219,44.8861095890411,711.8,kannauj,0.3622593505523714,3.483295818839097,0.9780146207363174,-246.37407917383825,-8.168362906697205,11.610118319171905,3.4888262505563272,26.7521264565711,684.7233333333334,34
2018,26.304356164383563,48.58917808219178,979.12,kannauj,0.4402502818063764,3.577611701702502,0.48215160703768944,20.945920826161796,-4.465294413546523,5.156905228845831,3.483295818839097,26.648701799036854,811.4533333333334,34
2019,25.608465753424657,55.34093150684931,917.13,kannauj,0.3627001540191439,3.459635218910075,-0.2137388039212169,-41.04407917383821,2.286459011111006,2.910638606770605,3.577611701702502,26.237680365296807,869.35,34
2020,25.38101092896175,52.81715846994536,782.18,kannauj,0.3943524265017439,3.570766197566116,-0.44119362838412357,-175.99407917383826,-0.2373140257929407,2.438448445915447,3.459635218910075,25.764610948923323,892.81,34
2021,25.764794520547945,51.97005479452055,851.82,kannauj,0.3758116782349747,3.737751150332618,-0.05741003679792911,-106.35407917383816,-1.0844177012177525,2.2053685297540633,3.570766197566116,25.584757067644784,850.3766666666667,34
2022,25.857150684931508,55.25649315068493,1077.51,kannauj,0.4053487417923617,3.835960345196491,0.0349461275856342,119.33592082616178,2.2020206549466295,3.4303259907938815,3.737751150332618,25.667652044813735,903.8366666666667,34
2023,25.75101369863014,53.39386301369863,795.93,kannauj,0.4263790829060273,3.8298160347561527,-0.0711908587157346,-162.24407917383826,0.33939051796032516,2.0330221684144423,3.835960345196491,25.790986301369866,908.4200000000001,34
2024,25.979508196721312,53.33010928961748,846.52,kannauj,0.4208796008707952,1.408979474741152,0.15730363937543856,-111.65407917383823,0.2756367938791797,1.5494812249930006,3.8298160347561527,25.862557526760984,906.6533333333333,34
2016,26.754890710382515,46.89322404371584,829.37,kanpur dehat,0.3651332498323387,3.4402335995157083,0.9326861530366415,-128.8040791738382,-6.161248452022463,8.381975396797486,3.058767401217332,26.8930891908077,683.105,35
2017,26.780712328767127,47.40775342465754,859.0,kanpur dehat,0.3468225615658412,3.3057301882680346,0.9585077714212531,-99.17407917383821,-5.64671907108076,7.596967634240395,3.4402335995157083,26.855630236794173,741.7366666666667,35
2018,26.43156164383561,49.60912328767124,1124.38,kanpur dehat,0.4174845232701816,3.697173586371081,0.6093570864897373,166.2059208261619,-3.4453492080670642,5.71676550281842,3.3057301882680346,26.655721560995087,937.5833333333334,35
2019,25.61068493150685,57.370794520547946,1072.93,kanpur dehat,0.3473767180788277,3.4596680170772416,-0.21151962583902417,114.75592082616186,4.316322024809644,5.675400858910287,3.697173586371081,26.274319634703193,1018.7700000000001,35
2020,25.1072131147541,57.07841530054645,909.03,kanpur dehat,0.3914846407419304,3.908462262881744,-0.7149914425917743,-49.144079173838236,4.023942804808151,5.230375039138307,3.4596680170772416,25.71648656336552,1035.4466666666667,35
2021,25.615232876712327,54.86591780821918,1049.54,kanpur dehat,0.4092987994327302,3.9605880054698175,-0.2069716806335471,91.36592082616176,1.8114453124808776,2.9320762013760424,3.908462262881744,25.444376974324427,1010.5,35
2022,25.75728767123288,57.56090410958904,1022.08,kanpur dehat,0.4124143408835323,3.6155996019240337,-0.06491688611299296,63.90592082616183,4.5064316138507365,5.210407708225348,3.9605880054698175,25.4932445542331,993.5500000000001,35
2023,25.78276712328767,55.0450410958904,862.78,kanpur dehat,0.4230866303905732,3.587727347591821,-0.03943743405820399,-95.39407917383824,1.9905686001520948,2.983946825948681,3.6155996019240337,25.71842922374429,978.1333333333332,35
2024,26.25013661202185,52.99724043715848,773.61,kanpur dehat,0.3913413730655763,1.666969689524418,0.4279320546759777,-184.5640791738382,-0.057232058579820944,2.3308049049941806,3.587727347591821,25.930063802180797,886.1566666666668,35
2016,26.699562841530053,52.575874316939895,1119.4,kaushambi,0.3999200871168109,2.1769265579609653,0.8773582841841794,161.22592082616188,-0.47859817879840705,2.968215671244205,2.0840031544784496,26.96032936597051,902.4350000000001,36
2017,27.166136986301368,48.50942465753424,737.61,kaushambi,0.3771105197318875,2.078840196864632,1.343932428955494,-220.5640791738382,-4.545047838204063,8.094621058897939,2.1769265579609653,27.028931906080796,847.4933333333333,36
2018,27.09123287671233,47.94816438356165,868.02,kaushambi,0.4246948897829798,2.6009999135521427,1.2690283193664555,-90.15407917383823,-5.106308112176656,7.276877223281494,2.078840196864632,26.985644234847914,908.3433333333334,36
2019,26.248273972602743,56.20882191780822,1083.04,kaushambi,0.3628629377819127,2.380534102803474,0.4260694152568689,124.86592082616176,3.15434942206992,4.829078045588407,2.6009999135521427,26.835214611872146,896.2233333333334,36
2020,25.258961748633883,60.33057377049181,1017.27,kaushambi,0.3956548236898719,2.693441569328788,-0.5632428087119905,59.09592082616177,7.276101274753508,8.430303291727116,2.380534102803474,26.19948953264965,989.4433333333333,36
2021,26.0846301369863,54.54616438356164,977.39,kaushambi,0.4114055189631053,2.888997561748378,0.2624255796404249,19.215920826161778,1.491691887823336,1.9462766757253789,2.693441569328788,25.863955286074304,1025.8999999999999,36
2022,26.371972602739728,55.04386301369863,882.04,kaushambi,0.4009118991981457,2.903366954406652,0.5497680453938543,-76.13407917383824,1.9893905179603308,3.3004993550925676,2.888997561748378,25.905188162786633,958.9,36
2023,26.4013698630137,53.55276712328767,824.13,kaushambi,0.4085713113316279,2.4304041148426103,0.579165305667825,-134.0440791738382,0.49829462754937026,2.4179007249555773,2.903366954406652,26.28599086757991,894.52,36
2024,26.68729508196721,53.41131147540984,800.82,kaushambi,0.4027015259531182,1.5299935103411304,0.865090524621337,-157.35407917383816,0.35683897967153655,2.7954702960312554,2.4304041148426103,26.486879182573546,835.6633333333334,36
2016,25.907349726775955,49.75131147540984,1229.85,lalitpur,0.3555450829921469,1.8649996379023164,0.08514516943008132,271.6759208261617,-3.30316102032846,6.105065398020159,1.627978165471476,25.57840089078524,1124.5,37
2017,26.31797260273973,44.898219178082186,650.54,lalitpur,0.3558714807092986,1.5789963571004446,0.49576804539385577,-307.63407917383824,-8.156253317656116,11.728362154788353,1.8649996379023164,25.82492479477007,966.5133333333333,37
2018,26.0225205479452,46.95561643835616,825.78,lalitpur,0.3807561995083345,2.091103878491999,0.20031599059932503,-132.39407917383824,-6.098856057382143,7.62311283971985,1.5789963571004446,26.082614292486962,902.0566666666667,37
2019,25.29027397260274,54.82128767123288,1277.87,lalitpur,0.3699296334353656,2.394002795379906,-0.531930584743133,319.6959208261617,1.7668151754945782,5.495704968499329,2.091103878491999,25.876922374429224,918.0633333333332,37
2020,24.982677595628417,56.22489071038252,785.14,lalitpur,0.3638717107922132,2.3567498706158685,-0.839526961717457,-173.03407917383822,3.170418214644215,5.740285968100054,2.394002795379906,25.431824038725452,962.93,37
2021,25.476931506849315,54.00745205479453,1009.51,lalitpur,0.3869649335602978,2.6049977243932743,-0.34527305049655865,51.33592082616178,0.9529795590562244,1.811611817814401,2.3567498706158685,25.249961025026824,1024.1733333333334,37
2022,25.35983561643836,56.122054794520544,1313.06,lalitpur,0.4169440353524744,2.680963554270381,-0.46236894090751335,354.88592082616174,3.0675822987822414,7.078810447951373,2.6049977243932743,25.273148239638697,1035.9033333333334,37
2023,24.88871232876712,57.066849315068495,868.31,lalitpur,0.3577780763595584,2.088000761571974,-0.9334922285787535,-89.86407917383826,4.012376819330193,5.844509839647329,2.680963554270381,25.241826484018265,1063.6266666666668,37
2024,25.38639344262295,56.64699453551913,1137.65,lalitpur,0.3675198845597553,2.1220004498243954,-0.4358111147229238,179.47592082616188,3.5925220397808246,5.823092362765367,2.088000761571974,25.211647129276145,1106.34,37
2016,26.391229508196723,49.13040983606557,1050.69,lucknow,0.3776881815714447,2.670001308480141,0.5690249508508494,92.51592082616185,-3.9240626596727353,5.418246818785203,2.3689295548137137,26.46884763081069,894.29,38
2017,26.23139726027397,51.59854794520548,1128.51,lucknow,0.3834822465981262,2.580003138087939,0.4091927029280953,170.33592082616178,-1.4559245505328207,3.5684764617225335,2.670001308480141,26.38969750729845,972.3633333333333,38
2018,25.947150684931504,52.35928767123288,1381.52,lucknow,0.3904301012980978,2.730016449328915,0.1249461275856305,423.3459208261618,-0.6951848245054251,5.053590160352673,2.580003138087939,26.18992581780073,1186.9066666666668,38
2019,25.40364383561644,58.92657534246575,1300.6,lucknow,0.3949694271020951,2.6619956539613554,-0.4185607217294347,342.4259208261617,5.872102846727451,9.714922776718502,2.730016449328915,25.860730593607304,1270.21,38
2020,24.76833333333333,59.20180327868852,1021.82,lucknow,0.4297946601332272,2.8280154990552275,-1.0538712240125427,63.64592082616184,6.14733078295022,7.837661215224381,2.6619956539613554,25.373042617960426,1234.6466666666665,38
2021,25.170630136986304,57.92421917808219,1346.25,lucknow,0.4308518453706479,2.704001264068843,-0.6515744203595695,388.0759208261618,4.869746682343887,9.402080310965076,2.8280154990552275,25.114202435312023,1222.89,38
2022,25.45295890410959,59.90339726027398,1071.97,lucknow,0.4301586992679989,2.871995970643258,-0.369245653236284,113.79592082616182,6.848924764535674,8.356129626033576,2.704001264068843,25.13064079147641,1146.68,38
2023,25.545698630136982,56.90852054794521,953.08,lucknow,0.4339503653034212,2.972002015658223,-0.2765059272088912,-5.094079173838168,3.854048052206906,4.181494771154179,2.871995970643258,25.389762557077628,1123.7666666666667,38
2024,25.793032786885245,56.15374316939891,1163.97,lucknow,0.3980492114758588,1.8220008825568927,-0.029171770460628466,205.79592082616182,3.0992706736606053,5.186401652382852,2.972002015658223,25.59723010704394,1063.0066666666667,38
2016,26.10852459016393,54.87248633879782,1249.92,maharajganj,0.4213882375969737,2.7805744147099087,0.2863200328180575,291.74592082616186,1.8180138430595179,5.021793084139194,1.4170029725476485,26.01587873343813,1185.31,39
2017,26.17808219178082,56.84654794520549,1334.48,maharajganj,0.4079178772247549,2.9689973262032088,0.3558776344349468,376.3059208261618,3.792075449467184,7.911012292163749,2.7805744147099087,26.069946552885693,1235.0333333333335,39
2018,25.657890410958903,55.14243835616439,1188.32,maharajganj,0.3765404565890634,2.818000886071636,-0.16431414638697106,230.14592082616173,2.0879658604260882,4.5537392150746765,2.9689973262032088,25.981499064301218,1257.5733333333335,39
2019,25.51317808219178,61.112986301369865,1395.73,maharajganj,0.409474541757476,2.9410033308408674,-0.309026475154095,437.5559208261618,8.058513805631563,12.743099489047275,2.818000886071636,25.7830502283105,1306.1766666666667,39
2020,24.37601092896175,66.85338797814208,1687.7,maharajganj,0.408661836976279,3.1780008492343623,-1.4461936283841226,729.5259208261618,13.798915482403778,22.54036831904952,2.9410033308408674,25.182359807370812,1423.9166666666667,39
2021,24.912328767123288,64.74347945205479,2193.68,maharajganj,0.4335545373114208,3.286003079188701,-0.9098757902225856,1235.5059208261616,11.689006956316483,24.953941954800683,3.1780008492343623,24.933839259425607,1759.0366666666669,39
2022,25.05142465753425,66.32024657534247,1268.46,maharajganj,0.4329152612651509,3.310001230960603,-0.7707798998116253,310.2859208261618,13.265774079604164,17.139413187677405,3.286003079188701,24.77992145120643,1716.6133333333335,39
2023,25.692465753424656,60.29356164383562,1154.73,maharajganj,0.405518054467147,3.36,-0.12973880392121728,196.5559208261618,7.239089148097321,9.334387160280157,3.310001230960603,25.218739726027398,1538.956666666667,39
2024,25.84603825136612,59.77691256830601,1357.3,maharajganj,0.3933723714269059,2.3729986280057505,0.023833694020247265,399.12592082616175,6.722440072567707,10.737532974849572,3.36,25.52997622077501,1260.1633333333332,39
2016,26.73352459016393,50.81300546448088,1065.71,mahoba,0.3011835803067621,1.325203961432747,0.9113200328180575,107.53592082616183,-2.2414670312574216,4.2281462723370975,1.1590616617827183,26.830995171794292,869.9100000000001,40
2017,27.467972602739724,44.75849315068493,558.15,mahoba,0.2928482476628957,0.5698463972575648,1.6457680453938508,-400.02407917383823,-8.295979345053375,13.941988182185607,1.325203961432747,27.043320982109435,765.9900000000001,40
2018,27.028958904109587,47.77953424657534,901.36,mahoba,0.3119999195600675,2.0820911761505823,1.206754346763713,-56.814079173838195,-5.274938249162965,7.04983338766506,0.5698463972575648,27.076818699004416,841.7400000000001,40
2019,26.093780821917807,56.066136986301366,1041.55,mahoba,0.2840641611639352,1.5581683917438411,0.27157626457193373,83.37592082616175,3.0116644905630636,4.116999963396615,2.0820911761505823,26.86357077625571,833.6866666666666,40
2020,25.472076502732243,57.54726775956284,856.91,mahoba,0.3462924913766961,1.237516478569821,-0.3501280546136307,-101.26407917383824,4.49279526382454,5.855564110176553,1.5581683917438411,26.198272076253215,933.2733333333332,40
2021,26.13898630136986,53.65482191780821,958.07,mahoba,0.3521871044789916,1.842102756255557,0.31678174402398795,-0.10407917383815857,0.600349422069911,0.9181719578322806,1.237516478569821,25.901614542006637,952.1766666666666,40
2022,26.19668493150685,56.14002739726028,961.15,mahoba,0.42761018427401,1.9778997767512392,0.3744803741609779,2.9759208261617687,3.0855549015219808,3.4897944839445763,1.842102756255557,25.935915911869653,925.3766666666667,40
2023,26.102958904109588,54.659205479452055,843.45,mahoba,0.3826334539986549,1.7249759641063989,0.2807543467637146,-114.72407917383816,1.6047329837137525,3.0327281222158486,1.9778997767512392,26.146210045662098,920.89,40
2024,26.343360655737705,55.326830601092894,879.41,mahoba,0.361173750345921,0.9764792091726774,0.5211560983918311,-78.76407917383824,2.2723581053545914,3.581154995484805,1.7249759641063989,26.21433483045138,894.6700000000001,40
2016,26.90254098360656,42.884590163934426,764.4,mainpuri,0.3698737465194961,2.9849875315908347,1.0803364262606863,-193.77407917383823,-10.169882331803876,13.187959549802944,3.205279050904436,26.634147204132045,704.035,41
2017,27.12312328767124,40.95868493150685,516.1,mainpuri,0.3480108751650707,3.1570001678697333,1.3009187303253675,-442.0740791738382,-12.09578756423145,17.8174470862952,2.9849875315908347,26.797139231978445,641.39,41
2018,26.3394794520548,47.14824657534247,871.02,mainpuri,0.442259717955261,3.3470017125273768,0.5172748947089261,-87.15407917383823,-5.906225920395833,7.295041606843142,3.1570001678697333,26.78838124111087,717.1733333333333,41
2019,25.91838356164384,51.97983561643836,744.72,mainpuri,0.3651779596592896,3.2529971435918466,0.09617900429796578,-213.45407917383818,-1.0746368792999448,3.3053566753362924,3.3470017125273768,26.460328767123297,710.6133333333333,41
2020,26.02295081967213,47.61412568306011,558.77,mainpuri,0.3716014378653978,3.485938073979989,0.20074626232625548,-399.4040791738382,-5.440346812678193,9.63513386674283,3.2529971435918466,26.09360461112359,724.8366666666667,41
2021,25.921726027397263,50.87495890410959,809.54,mainpuri,0.3979181916768284,3.73899904635696,0.09952147005138912,-148.63407917383824,-2.1795135916287123,3.765375853418484,3.485938073979989,25.954353469571075,704.3433333333334,41
2022,26.068821917808226,53.40246575342466,824.64,mainpuri,0.4275009842970016,3.5969991740846106,0.24661736046235205,-133.53407917383822,0.3479932576863547,1.929951409887089,3.73899904635696,26.004499588292543,730.9833333333332,41
2023,25.78490410958904,52.43624657534247,730.08,mainpuri,0.4449858337785612,3.7880021892388487,-0.03730044775683439,-228.09407917383817,-0.6182259203958296,2.9364671598910457,3.5969991740846106,25.92515068493151,788.0866666666666,41
2024,25.83516393442623,54.18412568306011,989.29,mainpuri,0.4009881857439468,2.330999966634413,0.01295937708035666,31.115920826161755,1.1296531873218072,1.4537717726637813,3.7880021892388487,25.896296653941164,848.0033333333332,41
2016,26.71972677595629,41.09,768.51,mathura,0.2908787022563374,2.85000344113801,0.8975222186104155,-189.66407917383822,-11.964472495738299,14.758635506087096,3.2979979530822248,26.423726401676774,676.365,42
2017,26.708493150684934,39.79241095890411,508.98,mathura,0.3082544011324745,3.650002611920807,0.8862885933390601,-449.1940791738382,-13.262061536834196,18.64029092191164,2.85000344113801,26.518648651346165,620.57,42
2018,26.105753424657536,45.42219178082191,815.37,mathura,0.3839308281362323,3.8260008542694055,0.2835488673116622,-142.8040791738382,-7.632280714916391,9.343870373966435,3.650002611920807,26.51132445043292,697.62,42
2019,25.971342465753427,48.70150684931507,631.85,mathura,0.2899492297044364,3.221997907949791,0.14913790840755325,-326.3240791738382,-4.352965646423236,7.7653443465691705,3.8260008542694055,26.261863013698633,652.0666666666667,42
2020,25.967568306010925,45.66232240437159,483.29,mathura,0.3705804811008164,3.749001977874797,0.14536374866505142,-474.8840791738382,-7.392150091366716,12.286354631770148,3.221997907949791,26.014888065473965,643.5033333333333,42
2021,25.61290410958904,51.205945205479445,844.26,mathura,0.3737009957307575,3.688999849788409,-0.20930044775683498,-113.91407917383822,-1.8485272902588576,3.196968529754075,3.749001977874797,25.850604960451133,653.1333333333333,42
2022,26.13528767123288,51.77284931506849,755.29,mathura,0.3826176419766927,3.736000690446455,0.31308311388700716,-202.88407917383824,-1.2816231806698113,3.623547086295201,3.688999849788409,25.905253362277616,694.2800000000001,42
2023,25.51843835616438,51.870821917808215,756.47,mathura,0.4021322592443797,3.486000493918627,-0.30376620118149233,-201.70407917383818,-1.1836505779300879,3.504457570849962,3.736000690446455,25.75554337899543,785.34,42
2024,25.87669398907104,51.81997267759563,886.06,mathura,0.3439214079325127,2.099997940416242,0.05448943172516607,-72.11407917383826,-1.2344998181426732,2.0101300416062218,3.486000493918627,25.843473338822765,799.2733333333332,42
2017,26.77852054794521,53.15556164383561,815.4,mau,0.3868863483823515,2.572001392742017,0.9563159905993359,-142.77407917383823,0.10108914809730862,2.485145930435027,2.4319946116261018,26.651705629163864,881.675,43
2018,26.576356164383565,50.17334246575343,768.83,mau,0.3144981840635671,2.7550031867431484,0.7541516070376915,-189.34407917383817,-2.881130029984874,5.528722428760947,2.572001392742017,26.626589140903764,844.0600000000001,43
2019,26.2093698630137,57.826493150684925,977.39,mau,0.351043144722495,2.3999957801901024,0.3871653056678248,19.215920826161778,4.772020654946623,5.351345168876065,2.7550031867431484,26.52141552511416,853.8733333333333,43
2020,24.798715846994536,64.90879781420765,1169.77,mau,0.3789473687366133,2.822995640128004,-1.0234887103513373,211.59592082616177,11.854325318469343,14.993773237082298,2.3999957801901024,25.861480624797267,971.9966666666666,43
2021,25.2614794520548,62.387369863013696,1320.8,mau,0.4124497004596975,2.99799723829702,-0.5607251052910733,362.62592082616175,9.332897367275393,13.519881680828084,2.822995640128004,25.423188387354344,1155.9866666666667,43
2022,25.84997260273973,60.16441095890411,813.5,mau,0.3702888989772384,3.3220003161722085,0.0277680453938558,-144.6740791738382,7.109938463165804,8.584447300298041,2.99799723829702,25.303389300596354,1101.3566666666666,43
